,date,data,data_forecast,min_forecast,max_forecast,rendimiento_data,rendimiento_forecast
0,2013-12-31,100.046503467,,,,,
1,2014-01-31,100.6175074995,,,,0.005707386192545405,
2,2014-02-28,101.0285828618,,,,0.004085525198505469,
3,2014-03-31,101.5304149104,,,,0.004967228425706738,
4,2014-04-30,102.1196956277,,,,0.005803982164556576,
5,2014-05-31,102.6259485588,,,,0.0049574465335822104,
6,2014-06-30,103.0025386938,,,,0.0036695410886675717,
7,2014-07-31,103.4609513921,,,,0.004450499027628174,
8,2014-08-31,103.9957095387,,,,0.005168695429576653,
9,2014-09-30,104.3993708808,,,,0.003881519188537297,
10,2014-10-31,104.8678136021,,,,0.004487026285195261,
11,2014-11-30,105.2146582026,,,,0.003307445712714463,
12,2014-12-31,105.6933609408,,,,0.004549772307183897,
13,2015-01-31,106.1983504165,,,,0.004777873190945803,
14,2015-02-28,106.6330474559,,,,0.004093256041126425,
15,2015-03-31,107.1989568448,,,,0.0053070732048059455,
16,2015-04-30,107.670214446,,,,0.004396102490831888,
17,2015-05-31,108.1017487603,,,,0.004007926579512988,
18,2015-06-30,108.5666555137,,,,0.004300640449682813,
19,2015-07-31,108.9965269676,,,,0.003959516408293062,
20,2015-08-31,109.4397161807,,,,0.0040660856398822,
21,2015-09-30,109.9081521982,,,,0.004280310967972101,
22,2015-10-31,110.1103801352,,,,0.0018399721308690609,
23,2015-11-30,110.8482359256,,,,0.006701055699689817,
24,2015-12-31,111.4989108703,,,,0.005869962108704385,
25,2016-01-31,112.0254257773,,,,0.004722152915130007,
26,2016-02-29,112.7299893323,,,,0.006289318251738951,
27,2016-03-31,113.6030889258,,,,0.007745051682088944,
28,2016-04-30,114.3576562993,,,,0.006642137820678906,
29,2016-05-31,115.3601784026,,,,0.008766549925403933,
30,2016-06-30,116.2042643799,,,,0.007316961441877989,
31,2016-07-31,117.1472364364,,,,0.008114780137647992,
32,2016-08-31,118.1690923542,,,,0.008722834177610217,
33,2016-09-30,119.0993576076,,,,0.007872322913436758,
34,2016-10-31,119.9919490105,,,,0.007494510640778218,
35,2016-11-30,120.8273022016,,,,0.006961743666876519,
36,2016-12-31,121.7533157533,,,,0.0076639429568239326,
37,2017-01-31,122.7708505981,,,,0.00835734812234401,
38,2017-02-28,123.6674780928,,,,0.007303260426493097,
39,2017-03-31,124.4930342798,,,,0.0066756126973051,
40,2017-04-30,125.2417160829,,,,0.006013844930611301,
41,2017-05-31,126.0778059767,,,,0.006675809945358546,
42,2017-06-30,126.8973119521,,,,0.006500001876233785,
43,2017-07-31,127.5640002769,,,,0.005253762389006766,
44,2017-08-31,128.2144296906,,,,0.005098847733593592,
45,2017-09-30,128.8650954541,,,,0.005074824768710684,
46,2017-10-31,129.4910722792,,,,0.0048576134824886985,
47,2017-11-30,130.0436442917,,,,0.004267259532059198,
48,2017-12-31,130.6782921829,,,,0.004880268425702106,
49,2018-01-31,131.4581514113,,,,0.0059677794633901105,
50,2018-02-28,132.161778645,,,,0.005352480817248928,
51,2018-03-31,132.8008543144,,,,0.004835555906951061,
52,2018-04-30,133.5266474891,,,,0.005465274891844452,
53,2018-05-31,134.2071534343,,,,0.005096405534000814,
54,2018-06-30,134.7273634991,,,,0.0038761724057774227,
55,2018-07-31,135.3322786155,,,,0.004489920241065537,
56,2018-08-31,135.9734367144,,,,0.004737658343296092,
57,2018-09-30,136.5772767417,,,,0.0044408675833376154,
58,2018-10-31,137.1773752061,,,,0.004393838262970684,
59,2018-11-30,137.6937167792,,,,0.003764043249291138,
60,2018-12-31,138.2439758591,,,,0.003996254097653473,
61,2019-01-31,138.7887689628,,,,0.003940808995939626,
62,2019-02-28,139.3416244588,,,,0.003983431081143074,
63,2019-03-31,139.8841520337,,,,0.0038935068900420866,
64,2019-04-30,140.5507358685,,,,0.004765256286068942,
65,2019-05-31,141.200152397,,,,0.00462051318683665,
66,2019-06-30,141.7798078228,,,,0.004105203967274873,
67,2019-07-31,142.5145774321,,,,0.005182470061028344,
68,2019-08-31,143.129441643,,,,0.004314395214713773,
69,2019-09-30,143.7266830928,,,,0.004172736530962284,
70,2019-10-31,144.262255584,,,,0.0037263261050435315,
71,2019-11-30,144.7003606039,,,,0.0030368651739602903,
72,2019-12-31,145.3718841305,,,,0.004640786821797915,
73,2020-01-31,146.2307376065,,,,0.005907975129695764,
74,2020-02-29,146.9226958664,,,,0.004731961769638415,
75,2020-03-31,146.9234830762,,,,5.357986357035216e-06,
76,2020-04-30,147.2184509593,,,,0.0020076292565633924,
77,2020-05-31,147.7880796188,,,,0.0038692749162092532,
78,2020-06-30,148.5195191437,,,,0.004949245749634512,
79,2020-07-31,150.0935916447,,,,0.01059842174331993,
80,2020-08-31,150.6139229322,,,,0.003466712214680756,
81,2020-09-30,151.0278677809,,,,0.0027483836861903477,
82,2020-10-31,151.4522872401,,,,0.0028102062581967235,
83,2020-11-30,151.7779068616,,,,0.0021499815383032583,
84,2020-12-31,152.1106997666,,,,0.002192630745023072,
85,2021-01-31,152.4762983849,,,,0.0024035036250635855,
86,2021-02-28,152.9540795768,,,,0.003133478428850367,
87,2021-03-31,152.960984592,,,,4.514436763680685e-05,
88,2021-04-30,153.1961745314,,,,0.0015375812337201644,
89,2021-05-31,153.2726126347,,,,0.0004989556921628502,
90,2021-06-30,153.665375212,,,,0.002562509834917792,
91,2021-07-31,154.0100464387,,,,0.0022429986340415375,
92,2021-08-31,154.4855820492,,,,0.0030876921440918803,
93,2021-09-30,154.9075488335,,,,0.0027314314947890495,
94,2021-10-31,154.8443471912,,,,-0.00040799588384110574,
95,2021-11-30,154.6983482215,,,,-0.0009428756835386798,
96,2021-12-31,155.4233872918,,,,0.00468679257817195,
97,2022-01-31,156.3509711733,,,,0.005968110061573384,
98,2022-02-28,157.0483821585,,,,0.004460547830092976,
99,2022-03-31,157.5753831937,,,,0.0033556603892175296,
100,2022-04-30,158.5540353348,,,,0.006210691805185187,
101,2022-05-31,159.3152942284,,,,0.004801258397445052,
102,2022-06-30,160.3270144375,,,,0.0063504273961894064,
103,2022-07-31,161.0603297983,,,,0.004573872739867202,
104,2022-08-31,162.4434663583,,,,0.00858769233697787,
105,2022-09-30,163.8505947054,,,,0.00866226496297684,
106,2022-10-31,165.2773714332,,,,0.008707790962646733,
107,2022-11-30,166.4505915522,,,,0.007098492121616173,
108,2022-12-31,169.035130391,,,,0.015527363493865742,
109,2023-01-31,172.1689638,,,,0.018539539099067914,
110,2023-02-28,176.3936436,,,,0.024537987025975205,
111,2023-03-31,180.63833,,,,0.02406371518480266,
112,2023-04-30,,184.9493714600968,182.3322994552669,187.56644346492672,0.0,
113,2023-05-31,,189.4954933201804,186.8784213153505,192.1125653250103,,0.024580358528357715
114,2023-06-30,,195.1923000092417,192.5752280044118,197.8093720140716,,0.03006301938503464
115,2023-07-31,,201.78057157049648,199.16349956566657,204.39764357532638,,0.033752722627597764
116,2023-08-31,,208.4053642546136,205.7882922497837,211.0224362594435,,0.032831667749551485
117,2023-09-30,,214.32180619678678,211.70473419195687,216.9388782016167,,0.028389105833882988
